A mobile phone, cell phone, cellphone, or hand phone, sometimes shortened to simply mobile, cell or just phone, is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.	Um telefone móvel, telefone celular, telefone portátil, muitas vezes chamado apenas de celular ou de telefone, é um telefone portátil que faz e recebe chamadas através de um canal de rádio, quando o usuário está na área de cobertura da operadora.
The radio frequency link establishes a connection to the switching systems of a mobile phone operator, which provides access to the public switched telephone network (PSTN).	O link da frequência de rádio estabelece uma conexão com os sistemas variáveis de uma operadora de celular, o que dá acesso à rede pública de telefonia.
Modern mobile telephone services use a cellular network architecture, and, therefore, mobile telephones are called cellular telephones or cell phones, in North America.	Os serviços modernos de telefonia celular usam uma arquitetura telefônica celular, e, assim, telefones portáteis são chamados de telefones celulares ou "cell phones" na América do Norte.
In addition to telephony, 2000s-era mobile phones support a variety of other services, such as text messaging, MMS, email, Internet access, short-range wireless communications (infrared, Bluetooth), business applications, video games, and digital photography.	Além da telefonia, os aparelhos dos anos 2000 fornecem uma variedade de outros serviços, como mensagens de texto, MMS, e-mail, acesso à internet, comunicação sem fio de curto alcance (infravermelho, bluetooth), aplicativos de negócios, videogames e fotografia digital.
Mobile phones offering only those capabilities are known as feature phones; mobile phones which offer greatly advanced computing capabilities are referred to as smartphones.	Telefones celulares que oferecem esses outros serviços são chamados de "feature phones", os que têm capacidades de computação ainda mais avançadas são chamados de smartphones.
The first handheld mobile phone was demonstrated by John F. Mitchell and Martin Cooper of Motorola in 1973, using a handset weighing c.	O primeiro telefone portátil foi apresentado por John F. Mitchell e Martin Cooper, da Motorola, em 1973, usando um aparelho que pesava
2 kilograms (4.4 lbs).	2 quilos (4,4 lbs).
In 1979, Nippon Telegraph and Telephone (NTT) launched the world's first cellular network in Japan.	Em 1979, a Nippon Telegraph e Telephone (NTT), criou a primeira rede de telefonia celular do mundo, no Japão.
In 1983, the DynaTAC 8000x was the first commercially available handheld mobile phone.	Em 1983 surgiu o DynaTAC 8000x, o primeiro telefone portátil disponível comercialmente.
From 1983 to 2014, worldwide mobile phone subscriptions grew to over seven billion—enough to provide one for every person on Earth.	Entre 1983 e 2014, as assinaturas de telefones celulares chegaram a sete bilhões, o suficiente para um por habitante da Terra.
In first quarter of 2016, the top smartphone developers worldwide were Samsung, Apple, and Huawei, and smartphone sales represented 78 percent of total mobile phone sales.	No primeiro trimestre de 2016, os maiores desenvolvedores de smartphones no mundo eram a Samsung, a Apple e a Huawei, e as vendas de smartphones representavam 78% das vendas totais de telefones.
For feature phones (slang: “dumbphones”) as of 2016, the largest were Samsung, Nokia, and Alcatel.	Para features phones, (gíria: "dumbphones"), desde 2016, os maiores fabricantes eram a Samsung, a Nokia e a Alcatel.
A handheld mobile radio telephone service was envisioned in the early stages of radio engineering.	Um serviço de telefonia via rádio móvel portátil foi imaginado nos primeiros estágios da engenharia de rádio.
In 1917, Finnish inventor Eric Tigerstedt filed a patent for a "pocket-size folding telephone with a very thin carbon microphone".	Em 1917, o inventor finlandês Eric Tigerstedt apresentou uma patente para um "telefone de bolso dobrável com um microfone de carbono muito fino".
Early predecessors of cellular phones included analog radio communications from ships and trains.	Os precursores iniciais dos telefones celulares foram as comunicações analógicas de navios e trens via rádio.
The race to create truly portable telephone devices began after World War II, with developments taking place in many countries.	A corrida para criar dispositivos de telefonia verdadeiramente portáteis começou após a Segunda Guerra Mundial, com desenvolvimentos ocorrendo em muitos países.
The advances in mobile telephony have been traced in successive "generations", starting with the early zeroth-generation (0G) services, such as Bell System's Mobile Telephone Service and its successor, the Improved Mobile Telephone Service.	Os progressos na telefonia móvel foram traçados em "gerações" sucessivas, iniciando com os primeiros serviços da geração-zero (0G), como o Serviço de Telefonia Móvel da Bell System e seu sucessor, o Serviço de Telefonia Móvel Aprimorado.
These 0G systems were not cellular, supported few simultaneous calls, and were very expensive.	Esses sistemas 0G não eram celulares, suportavam algumas chamadas simultâneas e eram muito caros.
The first handheld cellular mobile phone was demonstrated by John F. Mitchell and Martin Cooper of Motorola in 1973, using a handset weighing 2 kilograms (4.4 lb).	O primeiro telefone móvel celular portátil foi demonstrado por John F. Mitchell e Martin Cooper da Motorola em 1973, usando um aparelho que pesava 2 quilogramas (4,4 lb).
The first commercial automated cellular network (1G) analog was launched in Japan by Nippon Telegraph and Telephone in 1979.	A primeira rede celular automatizada comercial (1G) analógica foi iniciada no Japão pela Nippon Telegraph and Telephone em 1979.
This was followed in 1981 by the simultaneous launch of the Nordic Mobile Telephone (NMT) system in Denmark, Finland, Norway, and Sweden.	Isso foi seguido, em 1981, pelo lançamento simultâneo do sistema Nordic Mobile Telephone (NMT) na Dinamarca, Finlândia, Noruega e Suécia.
Several other countries then followed in the early to mid-1980s.	Depois, vários outros países acompanharam nos primeiros anos a meados da década de 1980.
These first-generation (1G) systems could support far more simultaneous calls but still used analog cellular technology.	Esses sistemas de primeira geração (1G) podiam suportar bem mais chamadas simultâneas, mas ainda usavam tecnologia celular analógica.
In 1983, the DynaTAC 8000x was the first commercially available handheld mobile phone.	Em 1983, o DynaTAC 8000x foi o primeiro telefone móvel portátil comercialmente disponível.
